year,month,day,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015,12,11,35.9892,-96.8,4.662,2.7,ml,,51,,0.35,us,us20004gcc,2016-03-05T01:42:02.040Z,"3km W of Cushing, Oklahoma",earthquake,1.9,4.8,,,reviewed,tul,tul
2015,12,11,36.5035,-98.3407,6.521,2.8,ml,,94,,0.23,us,us20004gc7,2016-03-05T01:42:02.040Z,"7km SW of Helena, Oklahoma",earthquake,2,6.6,,,reviewed,tul,tul
2015,12,11,36.2794,-96.9301,8.008,2.5,ml,,93,,0.7,us,us20004gak,2016-03-05T01:42:01.040Z,"13km WSW of Pawnee, Oklahoma",earthquake,1,6.3,,,reviewed,tul,tul
2015,12,10,36.2624,-97.357,7.99,3.3,ml,,46,,0.74,us,us20004gaa,2016-03-05T01:42:01.040Z,"6km WSW of Perry, Oklahoma",earthquake,2,6.9,,,reviewed,tul,tul
2015,12,10,35.9553,-97.2126,5.8,2.8,ml,,56,,0.92,us,us20004g9l,2016-03-05T01:42:01.040Z,"4km ENE of Langston, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2015,12,10,36.4565,-96.8764,5,2.8,mb_lg,,65,0.407,0.46,us,us20004g8y,2016-03-05T01:42:01.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.5,2,0.132,15,reviewed,us,us
2015,12,10,36.1669,-97.3477,5,2.8,ml,,60,,0.67,us,us20004g54,2016-03-05T01:42:01.040Z,"14km SSW of Perry, Oklahoma",earthquake,1.3,6.4,,,reviewed,tul,tul
2015,12,10,36.4749,-98.7484,3.421,2.7,ml,,116,,0.45,us,us20004g3l,2016-03-05T01:42:00.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,6.7,,,reviewed,tul,tul
2015,12,10,36.7528,-98.0286,5.846,2.7,ml,,69,,0.71,us,us20004g2r,2016-03-05T01:42:00.040Z,"27km WSW of Medford, Oklahoma",earthquake,1.7,5,,,reviewed,tul,tul
2015,12,9,36.4744,-98.7513,4.72,2.6,ml,,116,,0.39,us,us20004g1f,2016-03-02T03:36:43.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,7.5,,,reviewed,tul,tul
2015,12,9,36.6037,-98.3492,3.966,3.3,ml,,87,,0.69,us,us20004g14,2016-03-02T03:36:43.040Z,"9km NW of Helena, Oklahoma",earthquake,2,7.6,,,reviewed,tul,tul
2015,12,9,36.5857,-98.2772,6.133,2.6,ml,,99,,0.35,us,us20004fr1,2016-03-02T03:36:40.040Z,"4km N of Helena, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015,12,9,36.7615,-97.6104,6.409,3,ml,,57,,0.56,us,us20004fq4,2016-03-02T03:36:40.040Z,"12km ESE of Medford, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul
2015,12,8,35.8518,-96.6435,5.08,2.9,ml,,78,,0.47,us,us1000454g,2016-03-02T03:36:39.040Z,"11km N of Stroud, Oklahoma",earthquake,1.7,6.4,,,reviewed,tul,tul
2015,12,8,35.8532,-96.642,5.184,2.6,ml,,123,,0.59,us,us1000454f,2016-03-02T03:36:39.040Z,"11km N of Stroud, Oklahoma",earthquake,1.6,6.3,,,reviewed,tul,tul
2015,12,8,36.9456,-97.8079,2.695,2.5,ml,,37,,0.54,us,us10004529,2016-03-02T03:36:38.040Z,"16km NNW of Medford, Oklahoma",earthquake,1.2,3.9,,,reviewed,tul,tul
2015,12,8,35.8568,-96.9209,4.797,2.8,ml,,94,,0.57,us,us1000451l,2016-03-02T03:36:38.040Z,"16km SE of Perkins, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2015,12,8,36.9531,-97.8029,3.856,3.5,ml,,38,,0.54,us,us100044zm,2016-03-02T03:36:38.040Z,"17km NNW of Medford, Oklahoma",earthquake,2.3,7.5,,,reviewed,tul,tul
2015,12,8,36.9466,-97.8224,4.862,3.4,ml,,63,,0.56,us,us20004fnd,2016-03-02T03:36:38.040Z,"17km NNW of Medford, Oklahoma",earthquake,2.1,6.4,,,reviewed,tul,tul
2015,12,8,36.9432,-97.8095,3.83,3,ml,,37,,0.45,us,us100044yw,2016-03-02T03:36:38.040Z,"16km NNW of Medford, Oklahoma",earthquake,1.2,6.4,,,reviewed,tul,tul
2015,12,8,36.9373,-97.8253,8.096,3.4,ml,,69,,0.71,us,us100044ym,2016-03-02T03:36:38.040Z,"16km NNW of Medford, Oklahoma",earthquake,4.6,5.6,,,reviewed,tul,tul
2015,12,8,36.9451,-97.815,3.913,3.5,mwr,,60,,0.41,us,us100044ya,2016-03-02T03:36:38.040Z,"16km NNW of Medford, Oklahoma",earthquake,3.7,7.4,0.059,28,reviewed,tul,us
2015,12,7,36.9987,-97.6128,5.67,2.7,ml,,86,0.109,0.23,us,us100044nl,2016-03-02T03:36:37.040Z,"3km S of Caldwell, Kansas",earthquake,1.5,6.1,0.181,20,reviewed,ismp,ismp
2015,12,7,36.7602,-98.0689,6.393,2.7,ml,,77,,0.55,us,us100044lw,2016-03-02T03:36:36.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.8,7.6,,,reviewed,tul,tul
2015,12,7,37.1243,-97.6145,4.52,2.7,ml,,78,0.012,0.3,us,us100044iw,2016-03-02T03:36:35.040Z,"10km N of Caldwell, Kansas",earthquake,4.1,2.3,0.199,22,reviewed,ismp,ismp
2015,12,7,37.1278,-97.6187,4.33,2.5,ml,,77,0.008,0.33,us,us100044iu,2016-03-02T03:36:35.040Z,"10km N of Caldwell, Kansas",earthquake,1.8,4,0.202,22,reviewed,ismp,ismp
2015,12,7,36.8292,-98.2745,5,2.7,ml,,115,,0.45,us,us100044ip,2016-03-02T03:36:35.040Z,"11km NE of Cherokee, Oklahoma",earthquake,1.8,5.5,,,reviewed,tul,tul
2015,12,6,36.7599,-98.0659,6.637,3.5,ml,,69,,0.62,us,us100044gz,2016-03-02T03:36:35.040Z,"25km E of Cherokee, Oklahoma",earthquake,0.9,6.2,,,reviewed,tul,tul
2015,12,6,35.8485,-96.6504,4.625,3.1,ml,,66,,0.61,us,us100044gy,2016-03-02T03:36:35.040Z,"11km N of Stroud, Oklahoma",earthquake,1.8,7.4,,,reviewed,tul,tul
2015,12,6,35.8518,-96.6508,5.037,2.8,ml,,66,,0.55,us,us100044gu,2016-03-02T03:36:35.040Z,"11km N of Stroud, Oklahoma",earthquake,2,6.8,,,reviewed,tul,tul
2015,12,6,36.5002,-96.9432,4.35,2.6,ml,,80,,0.62,us,us100044gc,2016-03-02T03:36:34.040Z,"21km NW of Pawnee, Oklahoma",earthquake,1.7,7.7,,,reviewed,tul,tul
2015,12,6,35.8515,-96.6487,5.197,2.7,ml,,66,,0.36,us,us100044fy,2016-03-02T03:36:34.040Z,"11km N of Stroud, Oklahoma",earthquake,1.1,4.7,,,reviewed,tul,tul
2015,12,6,34.829,-97.8136,2.853,2.7,ml,,144,,0.48,us,us100044fl,2016-03-02T03:36:34.040Z,"14km ENE of Rush Springs, Oklahoma",earthquake,2.1,7.8,,,reviewed,tul,tul
2015,12,6,35.8402,-97.3874,4.36,2.8,ml,,61,,0.53,us,us100044f9,2016-03-02T03:36:34.040Z,"5km SE of Guthrie, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul
2015,12,6,36.4873,-98.5092,4.147,2.6,ml,,100,,0.56,us,us100044ee,2016-03-02T03:36:34.040Z,"22km WSW of Helena, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul
2015,12,6,35.8489,-96.6508,4.75,2.7,ml,,66,,0.43,us,us100044dk,2016-03-02T03:36:34.040Z,"11km N of Stroud, Oklahoma",earthquake,2,7.3,,,reviewed,tul,tul
2015,12,6,35.8505,-96.6503,4.936,2.9,ml,,66,,0.73,us,us100044di,2016-03-02T03:36:34.040Z,"11km N of Stroud, Oklahoma",earthquake,3,7.8,,,reviewed,tul,tul
2015,12,6,36.466,-98.7523,4.099,3.1,ml,,95,,0.93,us,us100044ct,2016-03-02T03:36:33.040Z,"32km NW of Fairview, Oklahoma",earthquake,3.9,8,,,reviewed,tul,tul
2015,12,6,36.4712,-98.7391,1.521,2.5,ml,,219,,0.36,us,us20005015,2016-03-02T03:36:33.040Z,"32km NW of Fairview, Oklahoma",earthquake,2.1,7.9,,,reviewed,tul,tul
2015,12,6,36.4703,-98.7606,6.126,4,mwr,,97,,0.64,us,us100044cf,2016-03-02T03:36:33.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,5.7,0.04,59,reviewed,tul,us
2015,12,5,36.8313,-98.2806,4.421,2.9,ml,,98,,0.55,us,us100044c3,2016-03-02T03:36:33.040Z,"10km NE of Cherokee, Oklahoma",earthquake,1.7,7.2,,,reviewed,tul,tul
2015,12,5,36.2,-97.4277,6.122,3.4,ml,,58,,0.55,us,us100044bl,2016-03-02T03:36:33.040Z,"16km SW of Perry, Oklahoma",earthquake,1.7,7.8,,,reviewed,tul,tul
2015,12,5,36.1478,-97.0107,5.569,2.8,ml,,54,,0.6,us,us10004494,2016-03-02T03:36:32.040Z,"5km NE of Stillwater, Oklahoma",earthquake,0.9,7.3,,,reviewed,tul,tul
2015,12,5,36.8377,-97.7985,4.467,2.5,ml,,41,,0.5,us,us10004491,2016-03-02T03:36:32.040Z,"6km WNW of Medford, Oklahoma",earthquake,1.1,4.6,,,reviewed,tul,tul
2015,12,5,36.8657,-98.0026,3.294,2.7,ml,,91,,0.47,us,us1000448s,2016-03-02T03:36:32.040Z,"24km WNW of Medford, Oklahoma",earthquake,2.3,7.8,,,reviewed,tul,tul
2015,12,5,34.8037,-97.8063,10.507,3.1,ml,,181,,0.74,us,us1000448c,2016-03-02T03:36:32.040Z,"13km E of Rush Springs, Oklahoma",earthquake,4.7,7.8,,,reviewed,tul,tul
2015,12,4,36.6172,-98.0523,6.288,2.9,ml,,78,,0.79,us,us1000447n,2016-03-02T03:36:32.040Z,"21km ENE of Helena, Oklahoma",earthquake,1.3,3.1,,,reviewed,tul,tul
2015,12,4,36.7226,-98.3874,7.069,2.5,ml,,116,,0.32,us,us100044ww,2016-03-02T03:36:31.040Z,"4km SW of Cherokee, Oklahoma",earthquake,2,2.1,,,reviewed,tul,tul
2015,12,4,36.6136,-98.0533,5.975,3.2,ml,,78,,0.63,us,us100043uc,2016-03-02T03:36:31.040Z,"20km ENE of Helena, Oklahoma",earthquake,3,7,,,reviewed,tul,tul
2015,12,4,36.835,-98.2833,4.689,2.8,ml,,116,,0.85,us,us100043e3,2016-03-02T03:36:31.040Z,"11km NE of Cherokee, Oklahoma",earthquake,1.6,5.5,,,reviewed,tul,tul
2015,12,4,36.7635,-98.055,6.234,3.1,ml,,76,,0.43,us,us100043c2,2016-03-02T03:36:30.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.8,6.6,,,reviewed,tul,tul
2015,12,4,36.2746,-96.6541,6.155,2.6,ml,,84,,0.5,us,us100043as,2016-03-02T03:36:30.040Z,"15km ESE of Pawnee, Oklahoma",earthquake,1.7,7,,,reviewed,tul,tul
2015,12,4,36.8315,-98.2737,4.986,3.2,mwr,,115,,0.26,us,us1000438i,2016-03-02T03:36:30.040Z,"11km NE of Cherokee, Oklahoma",earthquake,2.4,6.3,,7,reviewed,tul,slm
2015,12,4,36.7605,-98.0523,6.714,3.6,ml,,69,,0.62,us,us1000436q,2016-03-02T03:36:30.040Z,"27km E of Cherokee, Oklahoma",earthquake,4.1,3.1,,,reviewed,tul,tul
2015,12,4,36.5191,-99.0201,0.968,2.5,ml,,193,,0.59,us,us1000436k,2016-03-02T03:36:30.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,2.7,6.6,,,reviewed,tul,tul
2015,12,3,36.5099,-98.983,5,2.6,ml,,159,,0.58,us,us10004356,2016-03-02T03:36:29.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.6,2,,,reviewed,tul,tul
2015,12,3,36.3655,-96.9546,3.763,2.6,ml,,61,,0.45,us,us10004309,2016-03-02T03:36:29.040Z,"13km WNW of Pawnee, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul
2015,12,3,36.8273,-98.2784,5.263,2.5,ml,,98,,0.4,us,us100042wm,2016-03-02T03:36:28.040Z,"10km NE of Cherokee, Oklahoma",earthquake,3.1,7.5,,,reviewed,tul,tul
2015,12,2,36.8329,-98.2714,5,2.6,ml,,187,,0.55,us,us1000447u,2016-02-25T22:33:06.040Z,"11km NE of Cherokee, Oklahoma",earthquake,2,7,,,reviewed,tul,tul
2015,12,2,36.8265,-98.2839,5.307,3.4,ml,,98,,0.5,us,us100042sp,2016-02-25T22:33:06.040Z,"10km NE of Cherokee, Oklahoma",earthquake,3.2,6.8,,,reviewed,tul,tul
2015,12,2,36.7372,-98.7632,11.935,2.7,ml,,153,,1.03,us,us100042sh,2016-02-25T22:33:06.040Z,"11km SW of Alva, Oklahoma",earthquake,3.2,7.5,,,reviewed,tul,tul
2015,12,2,36.2148,-97.552,5.996,2.7,ml,,47,,0.24,us,us100042pc,2016-02-25T22:33:06.040Z,"25km WSW of Perry, Oklahoma",earthquake,2.1,2.7,,,reviewed,tul,tul
2015,12,2,36.7586,-98.0656,6.77,3.1,ml,,69,,0.76,us,us100042mf,2016-02-25T22:33:05.040Z,"26km E of Cherokee, Oklahoma",earthquake,4.7,3.3,,,reviewed,tul,tul
2015,12,1,36.7353,-98.7485,3.18,3,ml,,130,,1.01,us,us100042h0,2016-02-25T22:33:04.040Z,"10km SW of Alva, Oklahoma",earthquake,4,8,,,reviewed,tul,tul
2015,12,1,36.5074,-98.7109,1.255,3.1,ml,,119,,0.89,us,us100042gx,2016-02-25T22:33:04.040Z,"33km S of Alva, Oklahoma",earthquake,2.3,7.4,,,reviewed,tul,tul
2015,12,1,36.8522,-97.752,6.506,2.7,ml,,37,,0.38,us,us100042gb,2016-02-25T22:33:04.040Z,"5km NNW of Medford, Oklahoma",earthquake,1.1,5.9,,,reviewed,tul,tul
2015,12,1,36.6759,-98.7309,3.373,2.6,ml,,200,,0.48,us,us100042g3,2016-02-25T22:33:04.040Z,"15km SSW of Alva, Oklahoma",earthquake,2.8,7.8,,,reviewed,tul,tul
2015,12,1,37.2237,-97.8737,4.12,2.6,ml,,79,0.026,0.17,us,us100042fy,2016-02-25T22:33:04.040Z,"15km ESE of Harper, Kansas",earthquake,1.1,3.1,0.21,22,reviewed,ismp,ismp
2015,12,1,37.224,-97.872,4.14,2.7,ml,,77,0.026,0.43,us,us100042ft,2016-02-25T22:33:04.040Z,"15km ESE of Harper, Kansas",earthquake,1.6,4.4,0.169,22,reviewed,ismp,ismp
2015,12,1,36.7709,-97.863,5.218,2.5,ml,,77,,0.26,us,us100042fr,2016-02-25T22:33:04.040Z,"12km WSW of Medford, Oklahoma",earthquake,1.5,7.1,,,reviewed,tul,tul
2015,12,1,36.9503,-97.836,7.857,2.6,ml,,79,,0.41,us,us100042fa,2016-02-25T22:33:04.040Z,"18km NNW of Medford, Oklahoma",earthquake,1.5,4.3,,,reviewed,tul,tul
2015,12,1,36.9402,-97.8321,3.68,2.5,ml,,83,,0.36,us,us100042e5,2016-02-25T22:33:03.040Z,"17km NNW of Medford, Oklahoma",earthquake,1.6,6.4,,,reviewed,tul,tul
2015,12,1,36.7478,-98.0661,6.736,2.7,ml,,99,,0.55,us,us100042cz,2016-02-25T22:33:03.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2015,12,1,36.6562,-98.4644,7.922,3.2,ml,,98,,0.44,us,us100042ca,2016-02-25T22:33:03.040Z,"14km SW of Cherokee, Oklahoma",earthquake,3.6,7.6,,,reviewed,tul,tul
2015,12,1,36.77,-98.0005,6.965,2.5,ml,,97,,0.38,us,us100042c5,2016-02-25T22:33:03.040Z,"24km W of Medford, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul
2015,12,1,36.693,-98.5121,7.551,2.7,ml,,123,,0.58,us,us100042c1,2016-02-25T22:33:03.040Z,"15km WSW of Cherokee, Oklahoma",earthquake,4.2,7.6,,,reviewed,tul,tul
2015,11,30,36.9445,-97.8243,6.101,2.6,ml,,43,,0.28,us,us100042bj,2016-02-25T22:33:03.040Z,"17km NNW of Medford, Oklahoma",earthquake,1,5,,,reviewed,tul,tul
2015,11,30,35.77,-98.5436,4.026,2.7,ml,,176,,0.51,us,us100042ba,2016-02-25T22:33:03.040Z,"14km SW of Watonga, Oklahoma",earthquake,3,6.6,,,reviewed,tul,tul
2015,11,30,36.9454,-97.8176,3.72,2.5,ml,,36,,0.31,us,us100042a8,2016-02-25T22:33:03.040Z,"17km NNW of Medford, Oklahoma",earthquake,1.2,2.6,,,reviewed,tul,tul
2015,11,30,36.9443,-97.8309,5.264,3.3,mwr,,35,,0.53,us,us100042a0,2016-02-25T22:33:03.040Z,"17km NNW of Medford, Oklahoma",earthquake,1.9,7,,15,reviewed,tul,slm
2015,11,30,36.3457,-99.2157,2.981,3.3,ml,,204,,0.61,us,us10004292,2016-02-25T22:33:02.040Z,"10km S of Mooreland, Oklahoma",earthquake,4.7,7.9,,,reviewed,tul,tul
2015,11,30,36.7377,-98.3398,4.981,2.5,ml,,114,,1.07,us,us1000428p,2016-02-25T22:33:02.040Z,"2km SE of Cherokee, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul
2015,11,30,35.781,-98.505,0,2.5,ml,,219,,0.41,us,us100042jw,2016-02-25T22:33:02.040Z,"10km SW of Watonga, Oklahoma",earthquake,4.4,7.8,,,reviewed,tul,tul
2015,11,30,36.2822,-97.5117,7.36,2.7,ml,,111,,0.28,us,us10004267,2016-02-25T22:33:02.040Z,"20km W of Perry, Oklahoma",earthquake,1.4,6.7,,,reviewed,tul,tul
2015,11,30,36.2814,-97.5075,11.418,3.2,ml,,111,,0.65,us,us10004261,2016-02-25T22:33:02.040Z,"19km W of Perry, Oklahoma",earthquake,1.9,7.5,,,reviewed,tul,tul
2015,11,30,35.6679,-97.3949,5.448,3.2,ml,,73,,0.69,us,us1000425g,2016-02-25T22:33:02.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.9,6.1,,,reviewed,tul,tul
2015,11,30,36.7515,-98.0117,7.534,2.6,ml,,174,,0.71,us,us1000425c,2016-02-25T22:33:02.040Z,"25km WSW of Medford, Oklahoma",earthquake,1.3,5.6,,,reviewed,tul,tul
2015,11,30,36.7657,-98.0546,7.191,2.8,ml,,168,,0.63,us,us10004257,2016-02-25T22:33:02.040Z,"27km E of Cherokee, Oklahoma",earthquake,2,7.7,,,reviewed,tul,tul
2015,11,30,36.7607,-98.0655,7.091,2.6,ml,,168,,0.48,us,us10004252,2016-02-25T22:33:02.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.6,5.2,,,reviewed,tul,tul
2015,11,30,35.7853,-98.509,0.111,2.5,ml,,219,,0.76,us,us1000424v,2016-02-25T22:33:02.040Z,"10km SW of Watonga, Oklahoma",earthquake,2.5,6.6,,,reviewed,tul,tul
2015,11,30,36.7678,-98.0521,5,2.7,ml,,175,,0.45,us,us1000424k,2016-02-25T22:33:02.040Z,"27km E of Cherokee, Oklahoma",earthquake,2.1,7.5,,,reviewed,tul,tul
2015,11,30,36.7509,-98.0561,5.629,4.7,mwr,,176,,0.66,us,us1000424d,2017-02-03T21:28:16.465Z,"26km E of Cherokee, Oklahoma",earthquake,3,4.9,0.022,190,reviewed,tul,us
2015,11,30,35.916,-97.3368,6.465,2.6,ml,,98,,0.78,us,us10004236,2016-02-25T22:33:01.040Z,"8km ENE of Guthrie, Oklahoma",earthquake,1.6,1.1,,,reviewed,tul,tul
2015,11,29,36.8397,-97.8846,4.531,2.5,ml,,86,,0.64,us,us1000421s,2016-02-25T22:33:00.040Z,"13km WNW of Medford, Oklahoma",earthquake,1.1,3.6,,,reviewed,tul,tul
2015,11,29,37.2027,-97.9732,7.98,2.8,ml,,61,0.024,0.46,us,us10004216,2016-02-25T22:33:00.040Z,"7km NE of Anthony, Kansas",earthquake,3.3,5.8,0.268,21,reviewed,ismp,ismp
2015,11,29,36.5082,-99.029,6.333,3,ml,,173,,1.04,us,us1000420w,2016-02-25T22:33:00.040Z,"17km ENE of Mooreland, Oklahoma",earthquake,2.4,7.5,,,reviewed,tul,tul
2015,11,28,37.2028,-97.9737,7.96,2.6,ml,,61,0.024,0.56,us,us100041xc,2016-02-25T22:32:59.040Z,"7km NE of Anthony, Kansas",earthquake,2.2,3.4,0.327,19,reviewed,ismp,ismp
2015,11,28,36.4675,-98.4921,4.871,2.6,ml,,97,,0.54,us,us100041x7,2016-02-25T22:32:59.040Z,"21km WSW of Helena, Oklahoma",earthquake,1.9,6,,,reviewed,tul,tul
2015,11,28,36.7626,-98.0702,7.225,2.9,ml,,100,,0.6,us,us100041x3,2016-02-25T22:32:59.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.9,6.6,,,reviewed,tul,tul
2015,11,28,36.6769,-98.2036,6.092,2.6,ml,,176,,0.54,us,us100041x1,2016-02-25T22:32:59.040Z,"15km NNE of Helena, Oklahoma",earthquake,1.3,7.5,,,reviewed,tul,tul
2015,11,28,36.6783,-98.2204,5.671,2.7,ml,,103,,0.45,us,us100041x0,2016-02-25T22:32:59.040Z,"14km SE of Cherokee, Oklahoma",earthquake,1.4,6.4,,,reviewed,tul,tul
2015,11,28,36.7601,-98.0729,6.259,2.7,ml,,84,,0.41,us,us100041ww,2016-02-25T22:32:59.040Z,"25km E of Cherokee, Oklahoma",earthquake,1.9,1.9,,,reviewed,tul,tul
2015,11,28,36.2041,-97.4285,7.614,2.6,ml,,61,,0.67,us,us100041vy,2016-02-25T22:32:58.040Z,"15km SW of Perry, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul
2015,11,28,36.6753,-98.2154,5.495,2.8,ml,,102,,0.54,us,us100041vt,2016-02-25T22:32:58.040Z,"15km SE of Cherokee, Oklahoma",earthquake,1.7,6.5,,,reviewed,tul,tul
2015,11,28,36.1318,-97.2887,6.945,2.5,ml,,59,,0.32,us,us100041uu,2016-02-25T22:32:58.040Z,"17km S of Perry, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul
2015,11,28,36.4693,-98.7656,4.335,2.7,ml,,97,,0.53,us,us100041u1,2016-02-25T22:32:58.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.6,7.8,,,reviewed,tul,tul
2015,11,27,35.9565,-97.7973,6.015,2.6,ml,,80,,0.9,us,us100041tt,2016-02-25T22:32:57.040Z,"16km NE of Kingfisher, Oklahoma",earthquake,0.9,6,,,reviewed,tul,tul
2015,11,27,36.2376,-97.4549,6.501,2.6,ml,,49,,0.53,us,us100041tk,2016-02-25T22:32:57.040Z,"16km WSW of Perry, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul
2015,11,27,36.6613,-98.4629,8.279,2.6,ml,,153,,0.44,us,us100041qv,2016-02-25T22:32:57.040Z,"14km SW of Cherokee, Oklahoma",earthquake,1.4,7.3,,,reviewed,tul,tul
2015,11,27,36.5175,-98.6191,6.773,2.5,ml,,112,,0.44,us,us100041qj,2016-02-25T22:32:57.040Z,"30km NNW of Fairview, Oklahoma",earthquake,3,2.5,,,reviewed,tul,tul
2015,11,27,35.7469,-97.3649,6.799,2.6,ml,,50,,0.52,us,us100041mx,2016-02-25T22:32:56.040Z,"14km NE of Edmond, Oklahoma",earthquake,1.4,5.5,,,reviewed,tul,tul
2015,11,27,36.2454,-97.4091,6.632,2.7,ml,,37,,0.74,us,us100041lr,2016-02-25T22:32:56.040Z,"11km WSW of Perry, Oklahoma",earthquake,2.7,7.4,,,reviewed,tul,tul
2015,11,27,36.8401,-97.794,3.909,2.8,ml,,40,,0.57,us,us100041lj,2016-02-25T22:32:56.040Z,"6km NW of Medford, Oklahoma",earthquake,2.4,1.7,,,reviewed,tul,tul
2015,11,26,36.3032,-97.6812,5.229,2.9,ml,,90,,0.63,us,us100041lh,2016-02-25T22:32:56.040Z,"19km E of Waukomis, Oklahoma",earthquake,1.6,2.5,,,reviewed,tul,tul
2015,11,26,36.6542,-98.4701,7.645,2.7,ml,,116,,0.31,us,us100041lc,2016-02-25T22:32:56.040Z,"15km SW of Cherokee, Oklahoma",earthquake,2.1,7.6,,,reviewed,tul,tul
2015,11,26,36.9485,-97.8186,3.603,2.5,ml,,36,,0.55,us,us100041ib,2016-02-25T22:32:55.040Z,"17km NNW of Medford, Oklahoma",earthquake,2.1,6.4,,,reviewed,tul,tul
2015,11,26,36.9559,-97.8262,6.286,3.2,ml,,37,,0.34,us,us100041hx,2016-02-25T22:32:55.040Z,"18km NNW of Medford, Oklahoma",earthquake,1.7,1.2,,,reviewed,tul,tul
2015,11,26,36.382,-98.2791,2.752,3,ml,,81,,0.18,us,us100041hw,2016-02-25T22:32:55.040Z,"18km S of Helena, Oklahoma",earthquake,1.6,6.6,,,reviewed,tul,tul
2015,11,26,36.59,-97.7804,2.809,2.6,ml,,43,,0.52,us,us100041hj,2016-02-25T22:32:55.040Z,"23km NNE of Enid, Oklahoma",earthquake,1.8,8.1,,,reviewed,tul,tul
2015,11,26,36.1741,-97.3463,6.957,2.6,ml,,43,,0.59,us,us100041hc,2016-02-25T22:32:55.040Z,"13km SSW of Perry, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul
2015,11,26,36.6619,-98.4557,7.3,2.6,ml,,116,,0.36,us,us100042rg,2016-02-25T22:32:54.040Z,"13km SW of Cherokee, Oklahoma",earthquake,1.6,7.1,,,reviewed,tul,tul
2015,11,26,36.3304,-97.7317,5.466,3,ml,,64,,0.44,us,us100041ew,2016-02-25T22:32:54.040Z,"15km ESE of Enid, Oklahoma",earthquake,1.8,7.8,,,reviewed,tul,tul
2015,11,26,36.3316,-97.7259,5.438,3.1,ml,,64,,0.54,us,us100041es,2016-02-25T22:32:54.040Z,"15km ESE of Enid, Oklahoma",earthquake,1.2,7.8,,,reviewed,tul,tul
2015,11,26,36.9459,-97.8108,4.784,3.1,mwr,,37,,0.52,us,us100041dk,2016-02-25T22:32:54.040Z,"16km NNW of Medford, Oklahoma",earthquake,1.6,6.2,,14,reviewed,tul,slm
2015,11,26,36.9465,-97.8139,5.439,3.3,ml,,37,,0.45,us,us100041di,2016-02-25T22:32:54.040Z,"17km NNW of Medford, Oklahoma",earthquake,3.5,7.1,,,reviewed,tul,tul
2015,11,25,36.1245,-97.06,7.214,2.7,ml,,52,,0.65,us,us100041cu,2016-02-18T04:48:56.040Z,"0km N of Stillwater, Oklahoma",earthquake,1,5.2,,,reviewed,tul,tul
2015,11,25,36.7037,-98.0531,6.664,2.6,ml,,61,,0.71,us,us100041ci,2016-02-18T04:48:56.040Z,"26km NE of Helena, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul
2015,11,25,35.8638,-96.8725,5.213,3,ml,,52,,0.73,us,us100041ai,2016-02-18T04:48:55.040Z,"16km SW of Cushing, Oklahoma",earthquake,1.8,6.3,,,reviewed,tul,tul
2015,11,25,36.8546,-97.6662,5.783,2.8,ml,,42,,0.6,us,us10004198,2016-02-18T04:48:55.040Z,"8km NE of Medford, Oklahoma",earthquake,1.3,6.3,,,reviewed,tul,tul
2015,11,25,36.9448,-97.8125,4.103,3.3,ml,,37,,0.33,us,us1000418t,2016-02-18T04:48:55.040Z,"16km NNW of Medford, Oklahoma",earthquake,1.3,5.1,,,reviewed,tul,tul
2015,11,25,35.024,-97.6467,4.896,2.6,ml,,68,,0.26,us,us1000418r,2016-02-18T04:48:55.040Z,"12km S of Blanchard, Oklahoma",earthquake,1.2,7.1,,,reviewed,tul,tul
